tripId,avg_count,avg_timetable,avg_cost,std_count,std_timetable,std_cost,median_count,median_timetable,median_cost
24b91068-f291-425a-b27c-055229cdf4b5,2.9030,2.4627,0.4403,1.9156441689068422,2.22152534802309,0.9503431747002056,2.00,2.00,0.00
29a9c99b-7852-41aa-aa85-01738e7523f6,10.8636,10.3409,0.5227,12.320697495550302,12.704586111497804,1.0972825185975739,5.00,5.00,0.00
51feec00-0975-4f90-b3a6-ea8f05bafd1a,5.0000,3.9643,1.0357,4.225771273642583,4.806856285238698,1.762347113067904,4.00,2.00,0.00
59a7aec1-7c14-4ed4-89ad-28f2d38e19a2,1.0000,1.0000,0.0000,0.0,0.0,0.0,1.00,1.00,0.00
9cb09eb0-95c7-45b7-8f19-5260a8eebc68,3.6667,1.5000,2.1667,1.699673171197595,2.565800719723442,1.6749792701868151,4.00,0.00,3.00
a59ee882-74cc-4a87-a399-00e69d41be92,2.8667,1.5333,1.3333,2.15612821717283,2.6549743668986503,1.2995725793078619,2.00,0.00,1.00
bf9eb03c-8146-4396-8063-79a3a7068aca,14.7500,14.7500,0.0000,9.575359001102779,9.575359001102779,0.0,14.00,14.00,0.00
eba35f3f-b145-4cec-a1f4-a3e5743d9393,10.1695,8.8814,1.2881,13.500976163543593,14.248502443774973,1.5076173530804804,4.00,0.00,1.00
ee79a754-aef7-4183-8b23-2e493f7a7fcb,2.7097,0.2419,2.4677,1.360586884449235,0.9450291661477582,1.4670327957224698,2.00,0.00,2.00
